timestamp,result,barcode_data,focus_value,brightness_value,size_value,primary_issue
2025-11-28 12:47:27.361818,OK,0000287271,579.5098502451153,150.45667317708333,0,N/A
2025-11-28 12:47:27.384697,NG,,890.0531785071055,151.33581380208332,3402,Barcode too far
2025-11-28 12:47:28.394105,OK,0000296226,1225.6673216018567,152.074296875,1900,N/A
2025-11-28 12:47:28.394105,OK,0000287271,1225.6673216018567,152.074296875,1900,N/A
2025-11-28 12:47:28.437340,NG,,1129.5396794916687,152.21716145833332,9120,Scanning...
2025-11-28 12:47:29.443263,OK,0000287271,779.2873060943178,145.29168294270832,60,N/A
2025-11-28 12:47:31.717043,OK,0000296226,697.0240130869123,141.86848307291666,0,N/A
2025-11-28 12:47:31.980269,NG,,628.7617902628157,143.511845703125,0,Barcode too far
2025-11-28 12:47:32.906313,OK,0000296080,916.5649924712711,152.748974609375,32,N/A
2025-11-28 12:47:33.191811,NG,,693.8304536577756,154.78202473958333,20237,Scanning...
2025-11-28 12:47:39.707669,NG,,853.8773187330457,141.66160807291666,8211,Scanning...
2025-11-28 12:47:40.952147,OK,0000296080,1064.2327677917374,143.09999674479167,3470,N/A
2025-11-28 12:47:40.999080,NG,,707.8292303975423,142.34732096354168,0,Barcode too far
2025-11-28 12:47:42.262345,NG,,1043.8283103937677,141.80693033854166,361,Barcode too far
2025-11-28 12:47:42.548166,OK,0000296226,871.6110610503727,144.17451822916667,0,N/A
2025-11-28 12:47:49.833401,NG,,870.6201861317528,139.16290364583332,11916,Scanning...
2025-11-28 12:47:51.881718,OK,0000287271,1058.6814776261647,140.62627278645834,0,N/A
2025-11-28 12:47:51.938349,NG,,1007.5350625902705,140.30391927083335,4008,Barcode too far
2025-11-28 12:47:52.936755,OK,0000287271,689.2992959213257,147.28194010416667,0,N/A
2025-11-28 12:47:52.975613,NG,,924.0115427896715,148.40364583333334,3470,Barcode too far
2025-11-28 12:47:54.052365,NG,,840.9703953001235,143.93771484375,3300,Barcode too far
2025-11-28 12:47:54.102345,OK,0000287271,820.0172319823794,143.38814453125,0,N/A
2025-11-28 12:47:55.486084,NG,,704.252885039902,143.88080729166666,0,Barcode too far
2025-11-28 12:47:56.502117,NG,,736.3362199663692,147.1232421875,7722,Scanning...
2025-11-28 12:47:57.036129,OK,0000296226,376.112963569122,153.315068359375,0,N/A
2025-11-28 12:47:57.503542,NG,,1654.5233598831069,142.48192708333335,10850,Scanning...
2025-11-28 12:47:58.696316,OK,0000296078,806.4643517110082,138.32973958333332,0,N/A
2025-11-28 12:47:58.719082,NG,,955.346568731933,137.88831380208333,2538,Barcode too far
2025-11-28 12:47:59.713290,OK,0000296078,1059.240908829371,143.69588216145834,0,N/A
2025-11-28 12:47:59.871456,NG,,1091.3317122273338,146.30612630208333,6,Barcode too far
2025-11-28 12:48:00.912149,NG,,1046.921212765492,145.60335286458334,5593,Barcode too far
2025-11-28 12:48:00.956222,OK,0000296078,1249.7414483472076,145.598349609375,2324,N/A
2025-11-28 12:48:02.522069,OK,0000296077,995.0875187672506,146.53928059895833,9522,N/A
2025-11-28 12:48:02.863828,NG,,1411.7999750079684,145.87613606770833,3564,Barcode too far
2025-11-28 12:48:03.759386,OK,0000296079,1215.9236165356003,147.03666341145833,0,N/A
2025-11-28 12:48:04.122745,NG,,1077.1011444600417,144.63052408854168,1895,Barcode too far
2025-11-28 12:48:05.141152,OK,0000296077,959.3707546882528,145.50180338541668,0,N/A
2025-11-28 12:48:05.145228,OK,0000296047,959.3707546882528,145.50180338541668,0,N/A
2025-11-28 12:48:05.176436,NG,,1097.23489799668,145.864375,4248,Barcode too far
2025-11-28 12:48:06.207173,OK,0000296077,1213.5899706797177,145.83492838541667,0,N/A
2025-11-28 12:48:06.243772,NG,,1169.9079869511816,145.81693684895833,0,Barcode too far
2025-11-28 12:48:07.222731,OK,0000296077,1101.555167009099,143.85551106770833,0,N/A
2025-11-28 12:48:07.263434,NG,,1089.1398171081119,143.58388997395832,5899,Barcode too far
2025-11-28 12:48:08.255026,OK,0000296079,867.0406402246157,144.88994140625,0,N/A
2025-11-28 12:48:08.292974,NG,,964.7541109000208,144.64181640625,14720,Scanning...
2025-11-28 12:48:09.318789,NG,,858.4477833365438,145.36180013020834,0,Barcode too far
2025-11-28 12:48:10.381478,NG,,1206.6918157118057,143.83226236979166,0,Barcode too far
2025-11-28 12:48:10.427298,OK,0000296078,1023.1271532012516,144.0987890625,0,N/A
2025-11-28 12:48:11.402675,NG,,746.0761161659134,142.59388020833333,0,Barcode too far
2025-11-28 12:48:12.419223,NG,,885.940273632643,140.65197916666668,18,Barcode too far
2025-11-28 12:48:12.588023,OK,0000287277,1014.3662727762747,141.62526692708335,0,N/A
2025-11-28 12:48:13.450292,NG,,578.0670879567041,138.61279296875,0,Barcode too far
2025-11-28 12:48:16.796728,NG,,956.4392212916057,135.99728190104167,4155,Barcode too far
2025-11-28 12:48:17.813847,NG,,834.6828514931572,142.402021484375,0,Barcode too far
2025-11-28 12:48:18.845160,NG,,959.610572033522,140.54310221354166,10185,Scanning...
2025-11-28 12:48:20.024983,NG,,981.458962699212,138.833681640625,0,Barcode too far
2025-11-28 12:48:31.661686,NG,,1117.9001470723047,127.96549479166667,6625,Scanning...
2025-11-28 12:48:32.320609,OK,0000287277,1240.4577395501033,129.19779622395833,0,N/A
2025-11-28 12:48:32.699465,NG,,1026.169279859373,125.31054036458333,24,Barcode too far
2025-11-28 12:48:33.480184,OK,0000287271,1062.7307119822078,126.947978515625,0,N/A
2025-11-28 12:48:33.738688,NG,,1015.7916111646864,126.15437825520833,0,Barcode too far
2025-11-28 12:48:34.635431,OK,0000287271,1160.5506486963802,132.45665690104167,0,N/A
2025-11-28 12:48:34.745817,NG,,1072.5958423039647,133.19378580729168,8874,Scanning...
2025-11-28 12:48:35.811435,NG,,769.0444587386978,141.26744140625,0,Barcode too far
2025-11-28 12:48:36.818056,NG,,1241.8068117701105,150.427373046875,6512,Scanning...
2025-11-28 12:48:37.078678,OK,0000287271,827.635501094394,153.09602864583334,0,N/A
2025-11-28 12:48:37.826361,NG,,1020.6337119791242,145.42433268229166,5454,Barcode too far
2025-11-28 12:48:38.103124,OK,0000296080,1340.7446960828995,144.9430859375,0,N/A
2025-11-28 12:48:38.841823,NG,,1158.8489134995782,146.58961263020834,7632,Scanning...
2025-11-28 12:48:39.275044,OK,0000296080,1095.0805858696833,146.55462565104168,0,N/A
2025-11-28 12:48:39.857949,NG,,1210.259631839233,147.38151692708334,5440,Barcode too far
2025-11-28 12:48:40.293332,OK,0000296078,1116.4622182461953,146.83756510416666,0,N/A
2025-11-28 12:48:40.889782,NG,,1027.2541461039223,148.56259114583332,4740,Barcode too far
2025-11-28 12:48:41.306072,OK,0000296078,1144.5246835828993,147.62673502604167,0,N/A
2025-11-28 12:48:42.238630,NG,,1087.723972116841,145.79271484375,9540,Scanning...
2025-11-28 12:48:42.407172,OK,0000296078,1045.7595247493743,144.655908203125,16,N/A
2025-11-28 12:48:43.287457,NG,,1001.041913031006,144.88060872395835,648,Barcode too far
2025-11-28 12:48:43.413106,OK,0000296078,850.5893614215428,144.5787109375,0,N/A
2025-11-28 12:48:44.370091,NG,,740.3674575710295,144.7674609375,0,Barcode too far
2025-11-28 12:48:44.509125,OK,0000296079,1055.6113551433882,148.46293294270833,1062,N/A
2025-11-28 12:48:45.451972,NG,,972.8969813028863,146.05950846354168,15129,Scanning...
2025-11-28 12:48:45.535177,OK,0000296077,1261.9065207004123,149.10156901041665,12750,N/A
2025-11-28 12:48:46.484334,NG,,697.2548932576074,144.90125651041666,5616,Barcode too far
2025-11-28 12:48:46.669161,OK,0000296077,662.9933136181196,147.01343424479165,20,N/A
2025-11-28 12:51:16.552644,NG,,835.708813322915,138.41922526041665,9909,Scanning...
2025-11-28 12:51:16.588684,OK,0000287277,807.3180231788531,138.74329752604166,0,N/A
2025-11-28 12:51:20.006937,OK,0000296226,889.600529738267,156.68673502604167,32,N/A
2025-11-28 12:51:20.006937,OK,0000287271,889.600529738267,156.68673502604167,32,N/A
2025-11-28 12:51:20.038168,NG,,908.8453450341858,157.15916015625,12565,Scanning...
2025-11-28 12:51:21.082981,NG,,683.7301993041568,152.26,10506,Scanning...
2025-11-28 12:51:21.182856,OK,0000296226,817.7756990779877,154.55445638020834,0,N/A
2025-11-28 12:51:22.115877,NG,,1096.8460467520713,140.16676432291666,11979,Scanning...
2025-11-28 12:51:22.198564,OK,0000296080,1257.6854229498547,141.41352864583334,10585,N/A
2025-11-28 12:51:22.216140,OK,0000296226,1277.2418877936047,141.65572265625,10585,N/A
2025-11-28 12:51:22.220313,OK,0000287271,1294.0379685227715,141.85828776041666,10585,N/A
2025-11-28 12:51:23.115158,NG,,1172.008724929799,144.78384114583332,17885,Scanning...
2025-11-28 12:51:23.363993,OK,0000296080,960.763402254062,147.15789388020832,12096,N/A
2025-11-28 12:51:24.213699,NG,,968.1607912103335,141.24444986979168,19129,Scanning...
2025-11-28 12:51:24.613073,OK,0000296080,1003.8226290959675,149.66845703125,14,N/A
2025-11-28 12:51:25.212339,NG,,1102.5649903537328,137.29067708333332,20976,Scanning...
2025-11-28 12:51:25.637191,OK,0000296078,777.8180786424319,142.18205403645834,0,N/A
2025-11-28 12:51:25.637191,OK,0000296080,777.8180786424319,142.18205403645834,0,N/A
2025-11-28 12:51:26.786944,OK,0000296077,1161.3991093698714,143.71708658854166,11367,N/A
2025-11-28 12:51:26.786944,OK,0000296079,1161.3991093698714,143.71708658854166,11367,N/A
2025-11-28 12:51:26.800285,OK,0000296078,1161.3991093698714,143.71708658854166,11367,N/A
2025-11-28 12:51:26.821722,NG,,745.9233242471906,142.68243815104168,17136,Scanning...
2025-11-28 12:51:27.826361,OK,0000296077,1139.3971276813081,146.53944010416666,16254,N/A
2025-11-28 12:51:27.840809,OK,0000296079,1139.3971276813081,146.53944010416666,16254,N/A
2025-11-28 12:51:27.867413,NG,,1098.738281504313,146.3605859375,9932,Scanning...
2025-11-28 12:51:29.241023,OK,0000296077,891.9747648243798,140.70068359375,2415,N/A
2025-11-28 12:51:29.291882,NG,,1053.2856172603608,140.26787760416667,32,Barcode too far
2025-11-28 12:51:30.290577,OK,0000296080,638.401751659775,131.58703125,0,N/A
2025-11-28 12:51:30.320424,NG,,1062.453032366848,133.95687174479167,14820,Scanning...
2025-11-28 12:51:31.306281,OK,0000296078,598.2438425407303,148.57701497395834,0,N/A
2025-11-28 12:51:31.345851,NG,,799.86002571995,149.56255208333334,13357,Scanning...
2025-11-28 12:51:32.347249,OK,0000296078,1208.142973716217,151.52406901041667,9947,N/A
2025-11-28 12:51:32.353977,OK,0000296080,1235.4065349141338,151.83568033854166,9947,N/A
2025-11-28 12:51:32.379789,NG,,1303.5166291859518,151.00036783854168,12204,Scanning...
2025-11-28 12:51:33.371188,OK,0000296080,1112.8710022966068,136.42692057291666,8073,N/A
2025-11-28 12:51:33.409411,NG,,930.0817055331762,134.99671549479166,0,Barcode too far
2025-11-28 12:51:34.436637,NG,,621.9938802032049,157.72571614583333,0,Barcode too far
2025-11-28 12:51:36.278983,NG,,1097.1614046660952,136.83059244791667,4158,Barcode too far
2025-11-28 12:51:37.225281,OK,0000287271,925.2003346811827,142.90343098958334,13260,N/A
2025-11-28 12:51:37.394089,NG,,967.302734167311,142.243828125,10701,Scanning...
2025-11-28 12:51:38.255579,OK,0000287271,853.2056894198948,145.432880859375,0,N/A
2025-11-28 12:51:38.415567,NG,,806.3068481394024,143.65041015625,7035,Scanning...
2025-11-28 12:51:39.267505,OK,0000296226,848.3432963510194,146.24291341145835,12,N/A
2025-11-28 12:51:39.267505,OK,0000287271,848.3432963510194,146.24291341145835,12,N/A
2025-11-28 12:51:39.422296,NG,,849.1413626602069,145.52909505208333,7392,Scanning...
2025-11-28 12:51:40.463970,OK,0000296080,954.2037889607325,141.28579427083332,0,N/A
2025-11-28 12:51:40.487059,NG,,1007.9129936091,142.775546875,14196,Scanning...
2025-11-28 12:51:42.184152,OK,0000296078,1122.1267109156295,147.42729817708334,0,N/A
2025-11-28 12:51:42.216697,NG,,1133.0977632606393,145.39007486979168,0,Barcode too far
2025-11-28 12:51:43.719490,NG,,785.485546343316,138.83325520833333,1107,Barcode too far
2025-11-28 12:51:43.950851,OK,0000296079,1128.302385862976,140.30312174479167,5888,N/A
2025-11-28 12:51:44.726670,NG,,892.093601104641,142.43223307291666,390,Barcode too far
2025-11-28 12:51:44.976331,OK,0000296077,1221.6707941026052,139.04266276041668,3152,N/A
2025-11-28 12:54:10.226981,OK,0000287277,691.3036079465126,143.25646484375,0,N/A
2025-11-28 12:54:10.699033,NG,,977.5176181111228,136.97432291666667,8688,Scanning...
2025-11-28 12:54:11.241367,OK,0000287271,736.2022225611368,140.277001953125,7180,N/A
2025-11-28 12:54:11.725508,NG,,903.6559049356673,148.04037434895832,15047,Scanning...
2025-11-28 12:54:12.252021,OK,0000287277,447.75208302709797,148.06972981770832,0,N/A
2025-11-28 12:54:12.733481,NG,,889.671679088582,142.86748372395834,16086,Scanning...
2025-11-28 12:54:13.278251,OK,0000296226,1203.5398162739643,144.88061197916667,10,N/A
2025-11-28 12:54:13.281835,OK,0000287271,1203.5398162739643,144.88061197916667,10,N/A
2025-11-28 12:54:13.768870,NG,,805.439043991502,144.79676106770833,379,Barcode too far
2025-11-28 12:54:14.349267,OK,0000296080,1124.7595017424585,137.33461588541667,1221,N/A
2025-11-28 12:54:14.352790,OK,0000287271,1124.7595017424585,137.33461588541667,1221,N/A
2025-11-28 12:54:14.782040,NG,,1047.2869138427736,142.57297200520833,16899,Scanning...
2025-11-28 12:54:15.376039,OK,0000296080,1141.6956488103233,149.38430338541667,14364,N/A
2025-11-28 12:54:15.378085,OK,0000287271,1141.6956488103233,149.38430338541667,14364,N/A
2025-11-28 12:54:15.799934,NG,,1074.080216108153,142.84243489583332,2864,Barcode too far
2025-11-28 12:54:16.401394,OK,0000296078,1035.3036327938078,140.45243489583333,9300,N/A
2025-11-28 12:54:16.404410,OK,0000296080,1073.861914043808,140.84692057291667,9300,N/A
2025-11-28 12:54:16.815919,NG,,943.27794310929,145.94370768229166,13209,Scanning...
2025-11-28 12:54:17.403787,OK,0000296078,1111.5237499592674,148.322685546875,2520,N/A
2025-11-28 12:54:17.407669,OK,0000296080,1111.5237499592674,148.322685546875,2520,N/A
2025-11-28 12:54:18.957242,OK,0000296077,729.4909717038365,150.107646484375,0,N/A
2025-11-28 12:54:19.393579,NG,,672.9839555205872,145.36561197916666,12,Barcode too far
2025-11-28 12:54:19.969337,OK,0000296079,826.3821148802015,140.28388346354166,0,N/A
2025-11-28 12:54:20.411615,NG,,759.9048683632745,139.06974283854166,15620,Scanning...
2025-11-28 12:54:20.985253,OK,0000296077,881.9918177564832,133.35342122395832,0,N/A
2025-11-28 12:54:29.208016,NG,,920.487725172933,128.83523111979167,10036,Scanning...
2025-11-28 12:54:32.980116,OK,0000287277,794.4195823963485,129.70294596354168,0,N/A
2025-11-28 12:54:33.910937,NG,,793.5451172953183,130.50708658854165,0,Barcode too far
2025-11-28 12:54:34.422780,OK,0000287277,781.6858647759333,131.67393229166666,0,N/A
2025-11-28 12:54:34.993220,NG,,524.9670178137461,133.36569010416667,6615,Scanning...
2025-11-28 12:54:35.905775,OK,0000287277,463.6974458151818,151.920263671875,0,N/A
2025-11-28 12:54:36.340535,NG,,724.3466600950452,143.21941080729167,4090,Barcode too far
2025-11-28 12:54:36.973212,OK,0000287277,673.3796597629123,149.73394856770832,0,N/A
2025-11-28 12:56:17.086859,OK,0000287277,738.57465792159,134.68831705729167,0,N/A
2025-11-28 12:56:17.109387,NG,,910.4480227830566,136.33586588541667,11220,Scanning...
2025-11-28 12:56:18.108497,OK,0000287271,1216.4006228819846,137.2095703125,9976,N/A
2025-11-28 12:56:18.146804,NG,,1176.6363623165132,136.80029296875,12276,Scanning...
2025-11-28 12:56:19.124561,OK,0000287271,612.4770682398478,148.06155598958333,1044,N/A
2025-11-28 12:56:19.143551,OK,0000287277,612.4770682398478,148.06155598958333,1044,N/A
2025-11-28 12:56:19.169497,NG,,421.17843443415956,147.61925130208334,0,Barcode too far
2025-11-28 12:56:20.156865,OK,0000296226,968.2184857024192,143.59508463541667,6,N/A
2025-11-28 12:56:20.167146,OK,0000287271,989.8043841399192,143.89055338541667,6,N/A
2025-11-28 12:56:20.258499,NG,,865.3811820830878,142.54451497395834,7700,Scanning...
2025-11-28 12:56:21.289586,OK,0000296226,806.4964696662796,149.737001953125,26,N/A
2025-11-28 12:56:21.327554,NG,,772.2240585557619,149.78015950520833,11016,Scanning...
2025-11-28 12:56:22.376928,OK,0000296080,772.12897460911,149.38773763020833,6372,N/A
2025-11-28 12:56:22.393874,NG,,635.3943391651474,145.77990559895832,32,Barcode too far
2025-11-28 12:56:23.437020,OK,0000296078,935.7036971465112,155.91592122395832,0,N/A
2025-11-28 12:56:23.474956,NG,,670.8010447400305,154.71018229166665,10,Barcode too far
2025-11-28 12:56:25.189954,NG,,928.3441708163791,138.13380533854166,405,Barcode too far
2025-11-28 12:56:25.607845,OK,0000296078,1141.7868447021483,142.76210611979167,0,N/A
2025-11-28 12:56:26.217860,NG,,1346.6190983071963,144.54441080729165,12104,Scanning...
2025-11-28 12:56:26.617422,OK,0000296078,980.5590344299209,146.66348958333333,10320,N/A
2025-11-28 12:56:26.635486,OK,0000296080,980.5590344299209,146.66348958333333,10320,N/A
2025-11-28 12:56:27.262916,NG,,643.7815026523166,155.231005859375,9520,Scanning...
2025-11-28 12:56:27.966811,OK,0000296226,698.4639942207228,146.380205078125,36,N/A
2025-11-28 12:56:28.515462,NG,,741.0112952676454,144.833857421875,4710,Barcode too far
2025-11-28 12:56:29.048186,OK,0000287271,890.7634698262108,140.11460611979166,0,N/A
2025-11-28 12:56:29.540245,NG,,845.0001753677262,138.44244466145832,2853,Barcode too far
2025-11-28 12:56:30.569550,NG,,645.4268108400876,146.676650390625,4710,Barcode too far
2025-11-28 12:56:30.742409,OK,0000287271,774.0455250242446,142.99110026041666,2,N/A
2025-11-28 12:56:31.638691,NG,,1140.1780337863497,136.00876627604165,2247,Barcode too far
2025-11-28 12:56:33.158401,OK,0000287271,982.5157584291144,131.27153645833334,0,N/A
2025-11-28 12:56:33.370187,NG,,776.4550162722163,132.32283854166667,297,Barcode too far
2025-11-28 12:56:41.344115,OK,0000287277,665.8741506332398,136.99024088541665,56,N/A
2025-11-28 12:56:41.403030,NG,,688.2601581848038,137.5690234375,52,Barcode too far
2025-11-28 12:56:42.601611,OK,0000287271,1209.9998305485092,130.73910807291668,24,N/A
2025-11-28 12:56:42.612051,OK,0000287277,1209.9998305485092,130.73910807291668,24,N/A
2025-11-28 12:56:42.637325,NG,,1250.5558676345718,130.62185221354167,5145,Barcode too far
2025-11-28 12:56:43.600687,OK,0000287271,640.1982681711409,141.72879557291665,9570,N/A
2025-11-28 12:56:43.639441,NG,,695.5190266606543,142.30506184895833,12714,Scanning...
2025-11-28 12:56:44.687869,NG,,780.418927012878,153.09582682291668,7904,Scanning...
2025-11-28 12:56:45.135354,OK,0000296080,994.3203984967445,146.66624348958334,2688,N/A
2025-11-28 12:56:45.698784,NG,,875.6610656568738,147.010166015625,12441,Scanning...
2025-11-28 12:56:46.248001,OK,0000296080,976.8793717332522,147.182607421875,6820,N/A
2025-11-28 12:56:46.722410,NG,,1130.4951751295303,146.165400390625,10626,Scanning...
2025-11-28 12:56:47.430130,OK,0000296078,855.8768293863511,148.43026041666667,6175,N/A
2025-11-28 12:56:47.744833,NG,,1106.9815339760673,148.32355143229168,10692,Scanning...
2025-11-28 12:56:48.712870,OK,0000296079,1042.5463830108217,147.44882486979168,9810,N/A
2025-11-28 12:56:48.750125,NG,,1082.8526255716854,146.44015950520833,12675,Scanning...
2025-11-28 12:56:49.894792,NG,,712.4496546900432,143.013828125,52,Barcode too far
2025-11-28 12:56:49.943435,OK,0000296077,869.3600574951065,143.93142578125,0,N/A
2025-11-28 12:56:50.910265,NG,,918.9103845155396,135.48537760416667,16272,Scanning...
2025-11-28 12:56:50.960511,OK,0000296077,703.0336442216238,133.39412109375,92,N/A
2025-11-28 12:56:50.967025,OK,0000296079,703.0336442216238,133.39412109375,92,N/A
2025-11-28 12:56:51.896714,NG,,1277.692161360677,140.07502278645833,888,Barcode too far
2025-11-28 12:56:52.008882,OK,0000296079,1600.0667839177447,140.88725911458334,0,N/A
2025-11-28 12:56:52.914391,NG,,1196.8486834763842,146.12183919270834,2304,Barcode too far
2025-11-28 12:56:52.997013,OK,0000296079,1044.9808864643942,146.48088541666667,0,N/A
2025-11-28 12:56:54.173602,NG,,1003.4853994933658,143.82068359375,0,Barcode too far
2025-11-28 12:56:55.426187,NG,,560.0526766255591,140.469296875,0,Barcode too far
2025-11-28 12:56:56.459322,NG,,986.4935882057086,136.66439778645832,0,Barcode too far
2025-11-28 12:56:57.460991,NG,,1184.88636941185,126.90402018229166,9656,Scanning...
2025-11-28 12:56:58.463130,NG,,782.3736750623916,129.7155078125,0,Barcode too far
2025-11-28 12:58:31.207958,OK,0000287277,843.2286893733977,138.056044921875,3168,N/A
2025-11-28 12:58:31.744843,NG,,746.0100499375661,137.391689453125,0,Barcode too far
2025-11-28 12:58:33.077680,NG,,559.4495312065973,147.28690104166665,5460,Barcode too far
2025-11-28 12:58:33.183505,OK,0000287271,700.4111017946774,152.72728841145835,0,N/A
2025-11-28 12:58:34.076058,NG,,919.2318850082399,158.40475911458333,13650,Scanning...
2025-11-28 12:58:34.192265,OK,0000296226,849.3785998019749,159.11850911458333,26,N/A
2025-11-28 12:58:35.097655,NG,,784.1892715547245,142.48981119791668,0,Barcode too far
2025-11-28 12:58:35.207898,OK,0000296080,689.1403747950236,142.880537109375,0,N/A
2025-11-28 12:58:36.140829,NG,,1027.3269979925792,153.10921875,16632,Scanning...
2025-11-28 12:58:36.223802,OK,0000296080,1114.7199129108744,153.02825520833332,4378,N/A
2025-11-28 12:58:36.231262,OK,0000296226,1114.7199129108744,153.02825520833332,4378,N/A
2025-11-28 12:58:37.173022,NG,,920.8580621392886,147.918740234375,8540,Scanning...
2025-11-28 12:58:37.289236,OK,0000296078,960.4929289489747,149.055673828125,10152,N/A
2025-11-28 12:58:38.538398,OK,0000296080,869.421535835001,143.26005208333333,0,N/A
2025-11-28 12:58:38.576935,NG,,869.421535835001,143.26005208333333,10672,Scanning...
2025-11-28 12:58:41.721285,NG,,698.5061174886067,148.50611328125,0,Barcode too far
2025-11-28 12:58:41.765912,OK,0000296077,840.4828116573332,149.32645182291665,20,N/A
2025-11-28 12:58:42.717859,NG,,1448.836946919494,145.138662109375,11772,Scanning...
2025-11-28 12:58:44.335237,NG,,1089.1627242999605,137.10108723958334,5600,Barcode too far
2025-11-28 12:58:45.366015,NG,,1164.2303148330584,146.16527018229166,0,Barcode too far
2025-11-28 12:58:46.927276,NG,,1056.8247545823417,140.38784830729168,0,Barcode too far
2025-11-28 12:58:49.392981,NG,,437.61458860609264,156.920048828125,0,Barcode too far
2025-11-28 12:58:52.819108,NG,,901.3938684518494,138.61544921875,14872,Scanning...
2025-11-28 12:58:53.289080,OK,0000287277,735.6725576778412,139.83197591145833,0,N/A
2025-11-28 12:58:54.090043,NG,,971.1486519326105,138.01746744791666,2358,Barcode too far
2025-11-28 12:58:54.305967,OK,0000287271,895.4258464177448,137.95817057291666,4536,N/A
2025-11-28 12:58:55.088568,NG,,642.1750867436621,143.602109375,0,Barcode too far
2025-11-28 12:58:55.371531,OK,0000287271,522.7916316934798,137.88443684895833,0,N/A
2025-11-28 12:58:56.121032,NG,,811.8723546335431,146.39670572916665,7896,Scanning...
2025-11-28 12:58:57.160054,OK,0000296226,782.776233024078,152.58634114583333,0,N/A
2025-11-28 12:58:57.186529,NG,,874.586169330809,153.74159830729167,3399,Barcode too far
2025-11-28 12:58:58.534888,NG,,662.569053912862,140.65624348958335,1220,Barcode too far
2025-11-28 12:58:58.585426,OK,0000296080,1038.2049765565555,142.933759765625,0,N/A
2025-11-28 12:58:59.552214,NG,,893.2104522387082,142.52497395833333,10659,Scanning...
2025-11-28 12:58:59.600823,OK,0000296078,910.235829789893,142.32621419270833,7800,N/A
2025-11-28 12:59:00.599925,OK,0000296078,1166.1050122682254,139.544775390625,6908,N/A
2025-11-28 12:59:00.637574,NG,,1279.568423868815,139.584228515625,8112,Scanning...
2025-11-28 12:59:01.627430,OK,0000296079,1263.9771711018777,142.79562825520833,0,N/A
2025-11-28 12:59:01.649724,NG,,1193.4931122149997,142.94740559895834,960,Barcode too far
2025-11-28 12:59:02.647828,OK,0000296077,1185.712284973102,145.44954752604167,5760,N/A
2025-11-28 12:59:02.684928,NG,,1103.3421818277573,145.4322265625,8640,Scanning...
2025-11-28 13:03:54.211354,NG,,744.638915608046,144.88863932291667,5746,Barcode too far
2025-11-28 13:03:54.786936,OK,0000287271,771.6749148996565,141.206669921875,34,N/A
2025-11-28 13:03:54.788961,OK,0000287277,771.6749148996565,141.206669921875,34,N/A
2025-11-28 13:03:55.328590,NG,,696.6273417534723,141.72967447916668,0,Barcode too far
2025-11-28 13:03:55.806237,OK,0000287271,326.87067708316386,154.36039388020833,0,N/A
2025-11-28 13:03:56.427357,NG,,408.4264483065182,154.56816080729166,2877,Barcode too far
2025-11-28 13:03:56.809914,OK,0000296226,724.3887230173325,146.24661458333333,0,N/A
2025-11-28 13:03:57.599146,NG,,637.8954915020307,147.72258463541667,5292,Barcode too far
2025-11-28 13:03:58.261056,OK,0000296080,432.06655130715893,151.92858072916667,0,N/A
2025-11-28 13:04:01.200774,OK,0000296079,807.4252945285372,151.42630533854165,46,N/A
2025-11-28 13:04:01.227340,NG,,774.4999016708373,151.485751953125,27060,Scanning...
2025-11-28 13:04:02.204703,OK,0000296077,791.1053033945296,144.70249348958333,7800,N/A
2025-11-28 13:04:02.227643,NG,,453.60257005208325,143.356328125,0,Barcode too far
2025-11-28 13:04:03.253623,OK,0000296079,363.3885992289226,149.86966145833333,0,N/A
2025-11-28 13:04:05.913232,OK,0000296077,891.1955762216777,150.43048177083332,8,N/A
2025-11-28 13:04:07.503189,OK,0000296077,653.6448079421891,148.00650390625,16,N/A
2025-11-28 13:04:08.265502,NG,,712.4629230141534,148.3097265625,10976,Scanning...
2025-11-28 13:04:08.648708,OK,0000296077,544.4967175820245,151.42238606770835,0,N/A
2025-11-28 13:04:09.697205,OK,0000296077,842.8038020812565,150.22261393229167,0,N/A
2025-11-28 13:04:09.730331,NG,,862.0098979966798,149.57670572916666,10320,Scanning...
2025-11-28 13:04:10.713392,OK,0000296077,810.3995600534122,153.627060546875,0,N/A
2025-11-28 13:04:10.713392,OK,0000296079,810.3995600534122,153.627060546875,0,N/A
2025-11-28 13:04:10.731372,OK,0000296078,810.3995600534122,153.627060546875,0,N/A
2025-11-28 13:04:10.754874,NG,,749.9372009440103,153.68787109375,0,Barcode too far
2025-11-28 13:04:11.776179,OK,0000296078,862.4471577757096,149.78072591145835,9716,N/A
2025-11-28 13:04:11.800650,NG,,862.6514068561132,149.53628580729168,9632,Scanning...
2025-11-28 13:04:12.777817,OK,0000296078,709.6430833933089,153.407333984375,0,N/A
2025-11-28 13:04:12.794815,OK,0000296080,710.0090339141423,153.39693033854167,0,N/A
2025-11-28 13:04:12.821989,NG,,822.264761643717,153.86668619791666,5472,Barcode too far
2025-11-28 13:04:13.982060,OK,0000296080,482.21971608605907,157.19658854166667,0,N/A
2025-11-28 13:04:14.065191,NG,,511.38664274071584,155.136884765625,0,Barcode too far
2025-11-28 13:04:15.237561,OK,0000296226,474.65182176272066,156.17767252604168,0,N/A
2025-11-28 13:04:15.292199,NG,,480.876472854095,157.605654296875,0,Barcode too far
