0000287271,_4656_,_K1_,CODE39,2025-03-19 08:44:45
0000287277,_4656_,_K1_,CODE39,2025-03-19 08:44:45
0000296226,_4656_,_K1_,CODE39,2025-03-19 08:44:46
0000296080,_4656_,_K1_,CODE39,2025-03-19 08:44:47
0000296078,_4656_,_K1_,CODE39,2025-03-19 08:44:48
0000296079,_4656_,_K1_,CODE39,2025-03-19 08:44:48
0000296077,_4656_,_K1_,CODE39,2025-03-19 08:44:49
