0000287271,_4656_,_K1_,CODE39,2025-03-19 16:51:05
0000287277,_4656_,_K1_,CODE39,2025-03-19 16:51:07
0000296226,_4656_,_K1_,CODE39,2025-03-19 16:51:09
0000296080,_4656_,_K1_,CODE39,2025-03-19 16:51:09
0000296078,_4656_,_K1_,CODE39,2025-03-19 16:51:10
0000296079,_4656_,_K1_,CODE39,2025-03-19 16:51:11
0000296077,_4656_,_K1_,CODE39,2025-03-19 16:51:12
